,angularVelocitySim,commandedAngularVelocity,commandedLinearVelocity,commandedWheelAngle,index,linearVelocitySim,vl,vl_c,vr,vr_c,wheelAngleSim
117,0.0037895603613419962,0.001900208821754532,0.5782048429980006,0.001643195430235332,118,0.11971385627985001,1.0500520467758179,1.0508842163336343,1.0319280624389648,1.0516788491136404,1.5317721366882324
118,0.0009241158312017267,0.0017856340745825905,0.5801011871293488,0.001539069997011893,119,0.11537301689386369,1.0054534673690796,1.0543560712923123,1.0010337829589844,1.0551027909962285,1.5330095291137695
119,0.0011573444713245738,0.001675147670690968,0.5819580929368928,0.001439232939959822,120,0.11849359154701233,1.033146619796753,1.057755365372297,1.027611494064331,1.0584558816709495,1.5331929922103882
120,0.0011571949178522283,0.0015685666391741363,0.5837755097447613,0.0013434665117732245,121,0.11620386183261872,1.0132355690002441,1.0610820446931932,1.0077011585235596,1.0617379907423024,1.5335427522659302
121,-0.0019296884536743164,0.0014657102419485632,0.5855533814459605,0.0012515592284965149,122,0.11900130689144135,1.030179500579834,1.064336045032975,1.0394084453582764,1.064948978406881,1.5338020324707031
122,0.0018244526603005148,0.001366400110815389,0.5872916468166375,0.0011633057458314646,123,0.11589328289031983,1.0121304988861084,1.0675172923707157,1.0034048557281494,1.0680886960534204,1.5343539714813232
123,0.0009318676861849698,0.0012704603794307981,0.5889902398366588,0.0010785067399360314,124,0.11893882095813751,1.0364789962768555,1.070625703441862,1.03202223777771,1.0711569868732607,1.533701777458191
124,0.004448119076815518,0.0011777178178867715,0.5906490900147384,0.0009969687989031509,125,0.12131192922592164,1.0655231475830078,1.0736611863012389,1.0442495346069336,1.074153686479628,1.5341951847076416
125,0.0030277598987926133,0.0010880019574889817,0.5922681227171477,0.0009185043140032537,126,0.11988643288612366,1.0497310161590576,1.0766236408946117,1.0352504253387451,1.0770786235313798,1.5348355770111084
126,0.0011437101797624066,0.0010011452120242002,0.5938472594983353,0.0008429313757836106,127,0.11804032176733018,1.0291725397109985,1.079512959634459,1.023702621459961,1.0799316203594873,1.534781575202942
127,-0.00021605491638183592,0.0009169829970134013,0.5953864184323735,0.0007700736759890168,128,0.12183997511863709,1.0589613914489746,1.082329027977667,1.0599946975708008,1.0827124935946,1.5356889963150024
128,-0.0015995990146290171,0.0008353538371277641,0.5968855144438294,0.0006997604067828571,129,0.1195835515856743,1.0360318422317505,1.085071725004654,1.0436820983886719,1.0854210547910894,1.536296010017395
129,-0.001274320212277499,0.0007560994692458883,0.5983444596371769,0.0006318261633872636,130,0.12018935531377793,1.0420775413513184,1.087740923996752,1.048172116279602,1.0880571110475274,1.536541223526001
130,-0.0018943439830433238,0.0006790649408774795,0.599763163623185,0.0005661108496832708,131,0.11954280138015748,1.0349726676940918,1.090336493009062,1.0440325736999512,1.0906204656207017,1.5366344451904297
131,0.000636723908511075,0.0006040986941796603,0.6011415338415242,0.0005024595784300464,132,0.12263950854539872,1.067953109741211,1.0928582954394428,1.0649079084396362,1.0931109185297363,1.5373905897140503
132,-0.0009986931627446955,0.0005310526496926939,0.6024794758787828,0.0004407225777565656,133,0.1193960252404213,1.0358381271362305,1.0953061905892147,1.0406144857406616,1.0955282671518134,1.5381288528442383
133,-0.0008118759502064097,0.0004597822734941938,0.6037768937801823,0.0003807550901763182,134,0.1197456407546997,1.0393249988555908,1.0976800342158735,1.0432078838348389,1.097872306802971,1.539052128791809
134,-0.00201279033314098,0.0003901466441034321,0.605033690354997,0.00032241727758627723,135,0.11987820744514466,1.0376060009002686,1.0999796790744092,1.0472323894500732,1.100142831307398,1.5392146110534668
135,0.0038555632938038218,0.00032200850213667765,0.6062497674744153,0.00026557411799740495,136,0.1227685245871544,1.0767722129821777,1.10220497544849,1.0583325624465942,1.1023396335493836,1.5385338068008423
136,0.001035607944835316,0.0002552342984018308,0.6074250263609366,0.00021009530688551024,137,0.12157209992408753,1.0596251487731934,1.1043557716665826,1.0546722412109375,1.1044625060095505,1.5395305156707764
137,0.002886357090689919,0.00018969422742449549,0.608559367869136,0.000155855152269502,138,0.12084297627210618,1.0577106475830078,1.106431914605422,1.043906331062317,1.106511241282345,1.5397772789001465
138,0.0005601774562488903,0.00012526225417780262,0.60965269275663,0.00010273246983519488,139,0.12545241057872772,1.0922300815582275,1.1084332501770902,1.0895509719848633,1.1084856325742918,1.5400619506835938
139,-0.0003645116632634943,6.181613385286295e-05,0.6107049019450761,5.061047782914584e-05,140,0.12432619690895082,1.0802257061004639,1.1103596237994235,1.0819690227508545,1.1103854741826713,1.5403637886047363
140,0.0010093613104386764,-7.625833805908686e-07,0.6117158967704819,-6.233149936243147e-07,141,0.11955147236585617,1.0419917106628418,1.1122108808501285,1.037164330482483,1.1122105619516236,1.5412876605987549
141,0.0002826062115755948,-6.258854903848214e-05,0.6126855792226036,-5.1077217341615834e-05,142,0.12451865851879121,1.083446741104126,1.1139868671013509,1.0820951461791992,1.1139606937081166,1.5406391620635986
142,0.0026791258291764693,-0.0001237726279573535,0.6136138521728122,-0.00010085547050429923,143,0.12465638667345047,1.0903751850128174,1.1156874291364132,1.0775619745254517,1.1156356696738128,1.5410265922546387
143,0.0010432600975036621,-0.0001844219145276996,0.614500619590558,-0.00015005836224082174,144,0.12094897478818895,1.054224967956543,1.1173124147467794,1.049235463142395,1.1172352928552496,1.5414001941680908
144,0.0008503361181779341,-0.00024463975966320425,0.6153457867473721,-0.0001987823445855282,145,0.1260979637503624,1.0985374450683594,1.118861673308606,1.0944706201553345,1.1187593694091105,1.5416312217712402
145,0.0007690787315368652,-0.00030452580397427825,0.6161492604094243,-0.00024712015200096117,146,0.12328088730573655,1.0738468170166016,1.1203350561397842,1.0701686143875122,1.1202077089853948,1.5420562028884888
146,0.0009140209718184037,-0.0003641760207963317,0.6169109490174063,-0.00029516092298305786,147,0.12320949733257294,1.0735726356506348,1.1217324168359961,1.0692012310028076,1.121580125045481,1.5428810119628906
147,0.002375158396634188,-0.0004236827657139404,0.6176307628541575,-0.00034299032252028413,148,0.12443632185459137,1.0877346992492676,1.1230536115858447,1.0763752460479736,1.1228764351565461,1.542673110961914
148,-0.0031119585037231445,-0.00048313483189878974,0.6183086142000843,-0.0003906906650023451,149,0.1281595677137375,1.1069893836975098,1.1242984994650047,1.1218726634979248,1.1240964612625743,1.5438435077667236
149,-0.0050421953201293945,-0.000542617516408193,0.618944417476318,-0.0004383410418881369,150,0.12195785939693451,1.048445701599121,1.1254669427103725,1.0725605487823486,1.1252400299307836,1.5446670055389404
150,-0.0002422766251997514,-0.0006022126891699183,0.6195380893753781,-0.0004860174475795814,151,0.12443501949310304,1.0814642906188965,1.1265588069720593,1.08262300491333,1.12630697257477,1.5441277027130127
151,-7.652152668346058e-05,-0.0006619988695088048,0.6200895489799283,-0.0005337929075907645,152,0.12711617052555085,1.1051750183105469,1.1275739615453122,1.1055409908294678,1.1272971256544269,1.5446009635925293
152,0.0006278753280639648,-0.0007220513103054326,0.6205987178697453,-0.0005817376092332689,153,0.12175578773021699,1.0602474212646484,1.1285122795826008,1.0572445392608643,1.1282103308528366,1.5450177192687988
153,0.002048384059559215,-0.0007824420855945661,0.621065520216469,-0.0006299190315953832,154,0.12411271929740907,1.084139347076416,1.1293736382842041,1.0743427276611328,1.1290464352302283,1.5451781749725342
154,0.000924240459095348,-0.000843240183049713,0.621489882867321,-0.0006784020761512759,155,0.12332732677459718,1.0746216773986816,1.1301579190697666,1.0702013969421387,1.129805291356855,1.5447102785110474
155,0.0012131279165094547,-0.0009045116042560621,0.6218717354172913,-0.0007272492005013735,156,0.12407371699810028,1.0818028450012207,1.1308650077305105,1.0760009288787842,1.1304867574232762,1.5454703569412231
156,0.0015693144364790483,-0.0009663194670494256,0.6222110102704315,-0.0007765205508050348,157,0.12416467666625977,1.0834455490112305,1.1314947945620766,1.0759401321411133,1.1310906973304014,1.5462044477462769
157,0.003911820324984464,-0.001028724110910461,0.6225076426906158,-0.0008262740938816901,158,0.12435865998268128,1.0907340049743652,1.1320471744788554,1.0720252990722656,1.1316169807597471,1.5461667776107788
158,0.0004107735373757102,-0.0010917832107023675,0.6227615708419938,-0.0008765657534038064,159,0.12504123449325563,1.0882973670959473,1.1325220471113173,1.0863327980041504,1.1320654832232055,1.5464657545089722
159,-0.002394351092251864,-0.0011555518877817547,0.6229727358193371,-0.0009274495415446145,160,0.12427256703376771,1.0749053955078125,1.1329193168844218,1.0863566398620605,1.1324360860949856,1.5468660593032837
160,0.0017343217676336114,-0.0012200828290268024,0.6231410816692837,-0.0009789776947330187,161,0.126986962556839,1.108381748199463,1.1332388930811303,1.1000871658325195,1.1327286766253557,1.5463404655456543
161,-0.00045962767167524856,0.0007032522258479594,0.6232697748172514,0.0005641635289018073,162,0.12641433477401734,1.0981559753417969,1.1330707287477797,1.1003541946411133,1.1333648160422254,1.5472607612609863
162,0.0006944266232577237,-0.0014757999780683948,0.6233490107196965,-0.0011837664481225195,163,0.1256730854511261,1.0944700241088867,1.1336704140312261,1.091148853302002,1.1330532613131246,1.5484412908554077
163,-0.004064364866776899,-0.0015390296575316716,0.6233847214758201,-0.0012344133749185424,164,0.1258746087551117,1.0848426818847656,1.133748563429884,1.104280948638916,1.1331049692094617,1.5481982231140137
164,-9.521571072665127e-05,-0.0016032033215115753,0.6233777828374216,-0.001285899563633651,165,0.1286567270755768,1.1185264587402344,1.133749365853446,1.1189818382263184,1.1330789353735415,1.5486409664154053
165,0.002674514597112482,0.0003201130399110585,0.6233313023094977,0.0002567759967208259,166,0.1272090494632721,1.1125612258911133,1.133262707836196,1.0997700691223145,1.13339657328925,1.5488338470458984
166,0.0009411898526278409,-0.0018586949447265836,0.6232356323188045,-0.0014911643932841762,167,0.12519285678863526,1.0908842086791992,1.1335443313408144,1.0863828659057617,1.1327670589093835,1.5491256713867188
167,0.0021909583698619495,-0.0019220867527553736,0.6230965350188653,-0.0015423655249115725,168,0.12705358862876892,1.1100530624389648,1.1333046818098766,1.0995745658874512,1.1325009000769062,1.5482964515686035
168,0.0015812787142666903,-0.001986609563473368,0.6229149377268275,-0.0015946060684411394,169,0.12526578903198243,1.0930490493774414,1.1329879960484126,1.0854864120483398,1.1321572320491418,1.5493113994598389
169,0.00011216510425914417,-0.002052314919053434,0.6226907756429289,-0.00164793918707706,170,0.1254822552204132,1.0914182662963867,1.1325941670156725,1.0908818244934082,1.1317359262313411,1.5489505529403687
170,0.003288182345303622,-0.00013407165876768053,0.6224271936166343,-0.00010770067537559488,171,0.12526578903198243,1.0971307754516602,1.1317138397407136,1.081404685974121,1.1316577734106836,1.5488947629928589
171,0.0010423877022483132,-0.0023111254403642045,0.6221144205728072,-0.0018574740481660371,172,0.12729980349540712,1.1094474792480469,1.1316003636335437,1.1044621467590332,1.1306338929948458,1.5487719774246216
172,-0.0008619265122847123,-0.0023767384431469716,0.6217583656279068,-0.0019113016248782618,173,0.12685946822166444,1.101064682006836,1.130966710088852,1.105186939239502,1.1299728012853543,1.5497465133666992
173,0.0007866512645374644,-0.0024437202947163806,0.6213598899441698,-0.001966426530295889,174,0.12440294027328491,1.0836458206176758,1.1302562141419312,1.0798835754394531,1.1292342947459588,1.549302101135254
174,0.0003170533613725142,-0.0005320330103077107,0.6209220803761013,-0.00042842169297213433,175,0.12416577339172363,1.080460548400879,1.1290604803132485,1.078944206237793,1.1288379937816653,1.5504705905914307
175,-0.0023440014232288704,-0.00270498111697278,0.6204353242836159,-0.0021799023414953637,176,0.12603157758712769,1.0903215408325195,1.1286298129310324,1.101531982421875,1.127498639009389,1.55104398727417
176,-0.0017637339505282314,-0.0027724382995939264,0.6199053905097104,-0.002236174842858366,177,0.12110673189163208,1.048884391784668,1.1276804016621158,1.0573196411132812,1.1265210183731944,1.5499486923217773
177,0.0008923357183283025,-0.0028414600687074547,0.6193331605617626,-0.002293963302363732,178,0.12464970350265503,1.0860443115234375,1.1266544153993887,1.0817766189575195,1.1254661684615659,1.5505647659301758
178,0.0026849833401766687,-0.002912099073004009,0.6187185638833971,-0.002353326590726136,179,0.12781704664230348,1.117873191833496,1.1255517368668955,1.105031967163086,1.124333949981821,1.5507413148880005
179,0.0005433776161887429,-0.0010137422241607633,0.6180647213821391,-0.0008200937230557503,180,0.1261560559272766,1.0983085632324219,1.12396600315985,1.0957098007202148,1.1235420745933828,1.5503069162368774
180,0.00013061003251509231,-0.00318020916606517,0.6173619145896956,-0.0025756384209131605,181,0.12745732069015503,1.1086368560791016,1.1231411611705329,1.1080121994018555,1.1218112555192692,1.551649570465088
181,-0.0015172199769453568,-0.003252087249336638,0.6166160803285512,-0.0026370377085340674,182,0.12220160663127899,1.0589945316314697,1.121800127931318,1.0662508010864258,1.1204401641725046,1.5508511066436768
182,0.00030209801413796163,-0.0033257839716929376,0.6158280013986928,-0.002700247375078242,183,0.12350033521652222,1.0746383666992188,1.1203826664644316,1.0731935501098633,1.1189918840762691,1.5517964363098145
183,-0.0007507584311745383,-0.0014406754030886085,0.6150007363356919,-0.0011712788775297416,184,0.12271233797073365,1.0652685165405273,1.118484389103722,1.0688591003417969,1.1178819248442484,1.5517514944076538
184,0.003294164484197443,-0.0035993600324476754,0.614124744179416,-0.002930471181298435,185,0.12423157691955566,1.0881519317626953,1.1173430374239044,1.072397232055664,1.1158378505012445,1.5515415668487549
185,-0.0007836601950905539,-0.0036749456537809476,0.6132058324026733,-0.002996493559344591,186,0.12026033401489258,1.043868064880371,1.1156880930051964,1.0476160049438477,1.1141512975499792,1.551526427268982
186,0.0011864575472745028,-0.0037525667477329855,0.6122447805344676,-0.0030645871711607346,187,0.12085092067718506,1.0537147521972656,1.1139569558371945,1.0480403900146484,1.1123877006517786,1.552016258239746
187,0.0016759959134188564,-0.003832280496692902,0.6112415158140441,-0.0031348230152201746,188,0.1219100832939148,1.0640954971313477,1.112149505583934,1.0560798645019531,1.110546915558044,1.5521576404571533
188,0.0004008033058860085,-0.001969005400719213,0.6101991206670582,-0.0016134107912710036,189,0.124228835105896,1.0812091827392578,1.1098646477966196,1.0792922973632812,1.109041245538137,1.551628589630127
189,-0.0022442991083318534,-0.0041167765523828686,0.6091079875483251,-0.003379335820129061,190,0.12310715913772584,1.0651302337646484,1.1083298488215436,1.0758638381958008,1.10660828771782,1.550937533378601
190,0.0010079904036088424,-0.004199268253435831,0.6079740887494535,-0.0034534790519152765,191,0.11989046335220338,1.044936180114746,1.1062854629065428,1.0401153564453125,1.1045294052732877,1.5524910688400269
191,-0.002202424136075106,-0.004284084702722961,0.606798082458898,-0.003530059694840497,192,0.1217011570930481,1.053004264831543,1.1041650039994748,1.06353759765625,1.102373477669245,1.5521053075790405
192,0.0019760998812588778,-0.002441025084966754,0.6055829807781916,-0.0020154312929261775,193,0.12151882648468018,1.061410903930664,1.1015703612053867,1.0519599914550781,1.100549568897128,1.5532525777816772
193,-0.0023340311917391687,-0.004577661463853654,0.6043193842049981,-0.003787434008531652,194,0.12257140874862671,1.0602569580078125,1.0997196641333475,1.0714197158813477,1.0978053693393726,1.5528265237808228
194,-0.003731857646595348,-0.0046660375559444585,0.6030131329440189,-0.003868915965337108,195,0.12548540830612184,1.0822534561157227,1.0973631404780955,1.1001014709472656,1.0954118884092459,1.553665280342102
195,0.0001473101702603427,-0.004756994860562332,0.6016648647103917,-0.00395317257118782,196,0.11979210078716279,1.042022705078125,1.0949307620351934,1.0413181781768799,1.092941473275322,1.554280161857605
196,-0.0030279593034224076,-0.004850600323357751,0.6002745081388728,-0.004040296450903964,197,0.1229514241218567,1.0619020462036133,1.0924224130473799,1.0763835906982422,1.090393980184885,1.553331732749939
197,-0.002012989737770774,-0.003038306512036253,0.5988450842728517,-0.0025367996451021286,198,0.11908875703811646,1.030740737915039,1.089444526403156,1.0403680801391602,1.088173961861759,1.5539990663528442
198,-0.00016550584272904828,-0.005160101884117051,0.5973671806448039,-0.004319010121425246,199,0.12291660308837891,1.0684442520141602,1.0872010770208678,1.0692358016967773,1.0850432162329642,1.5539517402648926
199,0.002118674191561612,-0.005258357476139053,0.5958467809843523,-0.0044124794470752305,200,0.11671708822250366,1.0199975967407227,1.0844572583529242,1.0098648071289062,1.0822583088629023,1.5528534650802612
200,0.0049571990966796875,-0.005359547364892357,0.5942843876249415,-0.004509214065858568,201,0.11638834476470948,1.0239267349243164,1.0816377010398257,1.000218391418457,1.0793964357781434,1.5534656047821045
201,-0.0004606246948242187,-0.005463746377220393,0.5926799336057631,-0.004609323998801838,202,0.11994173526763917,1.0418701171875,1.0787422989802606,1.0440731048583984,1.0764574595861505,1.5542420148849487
202,-0.0005234371532093395,-0.003687451971814074,0.5910364266645439,-0.0031194693291932175,203,0.11903282403945924,1.0338163375854492,1.075382697529641,1.0363197326660156,1.0738406721596097,1.553435206413269
203,0.0002731843428178267,-0.005792536109321028,0.5893445124728051,-0.004914349209282345,204,0.11864047050476074,1.0323095321655273,1.0727466438643218,1.0310029983520508,1.070324310582242,1.5533115863800049
204,0.0002507513219659979,-0.005902622810460802,0.5876102612698969,-0.005022523913156605,205,0.11732481122016908,1.020815372467041,1.0696164779874542,1.0196161270141602,1.0671481084485344,1.5538697242736816
205,0.0009491660378196023,-0.006016046631024403,0.5858340485987065,-0.005134554552611518,206,0.11764848232269287,1.0253000259399414,1.066410716293226,1.0207605361938477,1.0638949149747974,1.5541319847106934
206,-0.001831531524658203,-0.004271781740914034,0.5840187872281659,-0.0036572134227440254,207,0.11917978525161743,1.031966209411621,1.0627455311424927,1.0407257080078125,1.0609591496872015,1.5543133020401
207,-0.0030209801413796163,-0.0063616450166464,0.5821554151413942,-0.005463817346446557,208,0.11229920387268066,0.9692907333374023,1.0597945533060154,0.983738899230957,1.057134229026327,1.553782343864441
208,0.0006744861602783203,-0.006482099091485327,0.5802498218775101,-0.005585552495307111,209,0.11760913729667664,1.0243010520935059,1.0563550241327833,1.0210752487182617,1.0536443281490713,1.5549919605255127
209,-0.0027831901203502307,-0.006606267506639803,0.5783023555411827,-0.0057117142986980495,210,0.11603094935417176,1.0023093223571777,1.0528401387353568,1.015620231628418,1.0500775177780346,1.554548740386963
210,-0.0011131763458251953,-0.006734249430789028,0.5763129552898679,-0.005842461761189042,211,0.11494217514991761,0.9968352317810059,1.0492498072261975,1.0021591186523438,1.0464336665551401,1.5555356740951538
211,-0.003857482563365589,-0.00503615946467304,0.5742845049115878,-0.004384697085866886,212,0.11479836702346802,0.9890222549438477,1.045206660454591,1.0074710845947266,1.0431006301330006,1.5558464527130127
212,-0.0010693073272705078,-0.0071068149534668406,0.5722080555593104,-0.0062099122258019905,213,0.1151379406452179,0.9986424446105957,1.041864253234471,1.0037565231323242,1.0388923124357485,1.556265950202942
213,0.002152572978626598,-0.007243477790296163,0.5700895536005447,-0.006352844301979817,214,0.11517893075942993,1.0067033767700195,1.038041006448052,0.9964084625244141,1.0350119157357465,1.555129885673523
214,-0.003334543921730735,-0.007384400857276461,0.5679292145359227,-0.006501071468695067,215,0.11203694939613343,0.9662604331970215,1.0341425829718354,0.982208251953125,1.0310545607951562,1.5556093454360962
215,-0.003283695741133256,-0.007529702545021655,0.5657269843434211,-0.006654792504994689,216,0.11575950980186463,0.9987521171569824,1.0301689093383608,1.0144567489624023,1.0270201246377155,1.5560022592544556
216,-0.0012861598621715198,-0.005884018755547461,0.5634856967597471,-0.005221042277182493,217,0.11310255527496338,0.9804248809814453,1.025749743484791,0.9865760803222656,1.0232891538233801,1.5557126998901367
217,0.0009471719915216619,-0.007934728724454974,0.5611965833312658,-0.007069355710853454,218,0.11082218885421753,0.9659361839294434,1.0220165038810511,0.9614062309265137,1.0186983445962787,1.5559961795806885
218,-0.002909812060269442,-0.008090674422863854,0.5588655900293436,-0.00723835325204651,219,0.11224587559700012,0.969092845916748,1.0178109410690417,0.9830093383789062,1.014427568128571,1.556297779083252
219,-0.001100713556463068,-0.008251537984598307,0.5564928119611456,-0.007413740688781363,220,0.1139190673828125,0.9879684448242188,1.013530434235226,0.9932327270507812,1.0100797910780306,1.5571081638336182
220,-0.0043086355382745915,-0.008417463617134415,0.5540782026016965,-0.007595770500523811,221,0.1097472608089447,0.9440207481384277,1.0091749289412124,0.9646272659301758,1.00565489870132,1.5569713115692139
221,0.0022308392958207564,-0.0068309843870832405,0.5516245262525866,-0.00619161836591872,222,0.11237254738807678,0.9824872016906738,1.004381980831093,0.9718179702758789,1.0015253873601309,1.5578171014785767
222,-0.0016371120106090198,-0.008861646913285871,0.5491232571003226,-0.008068730004715172,223,0.11210618019104004,0.970921516418457,1.0002588118097282,0.9787511825561523,0.9965530321914448,1.5572608709335327
223,0.00018594481728293678,-0.009040588898317345,0.5465802871034706,-0.008269949547366453,224,0.11185352206230165,0.9730839729309082,0.9956726451395947,0.9721946716308594,0.9918920352366619,1.5568110942840576
224,-0.004176779226823286,-0.00922525445775098,0.5439956035211689,-0.008478959499546182,225,0.10841892063617707,0.9327852725982666,0.9910118323342005,0.952761173248291,0.9871539986518681,1.5580859184265137
225,0.0013537081805142489,-0.009415822194088487,0.5413691681242424,-0.00869608522227658,226,0.10842303335666657,0.9460461139678955,0.9862763412301137,0.9395718574523926,0.9823388155853131,1.5569164752960205
226,-0.002603227441961115,-0.009612477855281508,0.5387009476552032,-0.00892166874492217,227,0.10925058126449586,0.9437799453735352,0.9814661501973827,0.9562301635742188,0.9774463867306287,1.5586801767349243
227,-0.0014873092824762516,-0.00810767855075827,0.5359936554351851,-0.007563078294991606,228,0.10819724500179291,0.9372889995574951,0.9762291608518586,0.9444022178649902,0.9728386770942687,1.5579439401626587
228,-0.0007350553165782582,-0.010115921522022347,0.5332389738592248,-0.009485070157306572,229,0.10747546255588532,0.9328114986419678,0.9716405542441041,0.9363269805908203,0.9674102597894404,1.558680534362793
229,0.0015189647674560547,-0.010329140866136493,0.5304428327018629,-0.009736029841414138,230,0.10816797614097595,0.9442234039306641,0.9666012434572155,0.9369587898254395,0.9622817845495584,1.5590006113052368
230,-0.00037762251767245204,-0.01054930604335123,0.5276050530227956,-0.009997018173645017,231,0.10402530133724214,0.9036648273468018,0.9614876785777834,0.9054708480834961,0.9570761505960186,1.5595237016677856
231,-0.0019681236960671163,-0.01077665170505751,0.5247256104762489,-0.010268483868076557,232,0.11048330068588258,0.9560179710388184,0.9562998644042372,0.965430736541748,0.951793264600304,1.559535026550293
232,-0.0044736428694291544,-0.0110114232214553,0.5218044855850912,-0.010550900691606569,233,0.10323723554611207,0.8870172500610352,0.9510378168282881,0.9084129333496094,0.9464330398447705,1.5595626831054688
